0.01,0.2997481173093242,-2.833806953581242e-10,-1000.0089269395642,29.97633732169978,-9.956178544877387e-07,-0.21364207275620442,-5.853186416171425e-07,0.026146581059302915,3.404693517285735e-08
0.02,0.5992214411033636,-3.2678455785279893e-09,-1000.0198906494323,29.955602767319036,-3.295855407399684e-06,-0.4128949219732333,-2.1572313437232697e-06,0.026043978997942828,1.2041599514307926e-07
0.03,0.8984519354790463,-1.3833779522586374e-08,-1000.0327316869615,29.937377197721922,-6.154444797307436e-06,-0.5987756877896845,-4.547898310134677e-06,0.025866551163113136,2.4183795920880925e-07
0.04,1.197467769656497,-3.846901151777557e-08,-1000.0472992007627,29.92129421637479,-9.056409925312464e-06,-0.7723106775959456,-7.613950183331372e-06,0.02561044438930719,3.8555969941045855e-07
0.05,1.4962937901835598,-8.461796398271603e-08,-1000.0634510042047,29.90702697324023,-1.164363983413574e-05,-0.9344003878413805,-1.1237424445581759e-05,0.025273154256688586,5.419304917996412e-07
0.060000000000000005,1.7949518760425454,-1.6019868324922452e-07,-1000.0810533289518,29.89429528833026,-1.3698017462026755e-05,-1.0859633234102857,-1.5315011722905658e-05,0.024853366495815432,7.043131883671571e-07
0.07,2.0934613575695433,-2.7326267695048295e-07,-1000.0999813217816,29.882863638440618,-1.5119098136090353e-05,-1.2279257132821793,-1.9753347928616702e-05,0.024350733295635574,8.686971814218348e-07
0.08,2.39183937658444,-4.3174870946633257e-07,-1000.1201189119503,29.872529051772418,-1.5836714094072955e-05,-1.3610346385979792,-2.4486793747848277e-05,0.023765566518919284,1.031995728525056e-06
0.09,2.6901010957132176,-6.432368562677023e-07,-1000.141355269108,29.86309707051414,-1.573934323144365e-05,-1.4856715315014744,-2.9484863654803836e-05,0.023098698651092226,1.1904909366775372e-06
0.09999999999999999,2.9882598887989342,-9.148874292191153e-07,-1000.1635851857859,29.854413671765357,-1.4849566464941519e-05,-1.6025202291750507,-3.4694205556487905e-05,0.022351472786026935,1.3432882042991395e-06
0.10999999999999999,3.286327622650862,-1.2534134875561437e-06,-1000.1867104453271,29.846349689064883,-1.3206641391460414e-05,-1.7121632321539004,-4.0074009784424847e-05,0.021525587689905017,1.490170051021204e-06
0.11999999999999998,3.584314823989454,-1.6650047658534788e-06,-1000.210638510158,29.83878890841797,-1.083018146026771e-05,-1.8150705564722016,-4.559780191269595e-05,0.020622959064168802,1.6307029425017753e-06
0.12999999999999998,3.8822308071201177,-2.1553059811390213e-06,-1000.2352820645544,29.831632686108104,-7.757626540869378e-06,-1.9117060387097675,-5.1241690623377916e-05,0.019645698810307484,1.764942064627694e-06
0.13999999999999999,4.1800838201055885,-2.729430236370132e-06,-1000.2605588970398,29.824798674256826,-4.045440187712975e-06,-2.002500863998422,-5.698378915607866e-05,0.018596087452323266,1.8934933798611104e-06
0.15,4.47788119993987,-3.3919910010759388e-06,-1000.2863918924796,29.8182246170224,1.9902316712544388e-07,-2.087928132599675,-6.279580208432373e-05,0.01747640864718774,2.018035274038744e-06
0.16,4.775629557073477,-4.147183627972644e-06,-1000.3127096714734,29.81186604001609,4.832541355911712e-06,-2.1684951818898988,-6.864578325393334e-05,0.016288867746570825,2.1410167476538e-06
0.17,5.07333483651988,-4.998746961126586e-06,-1000.3394454915428,29.80567054393121,9.85664740764236e-06,-2.2444638976754447,-7.453622425425922e-05,0.015035679421671324,2.2624697991660326e-06
0.18000000000000002,5.3710022510476865,-5.949841868525845e-06,-1000.3665349764815,29.799583269798603,1.5342345416651485e-05,-2.3159699301715633,-8.048436282401702e-05,0.013719201898695391,2.3812204923882722e-06
0.19000000000000003,5.668636354546916,-7.003135321228677e-06,-1000.3939164012137,29.793568181351883,2.1249103523315e-05,-2.383279411808312,-8.64837307554267e-05,0.012341898764065034,2.49798289200433e-06
0.20000000000000004,5.966241205022661,-8.160960614920454e-06,-1000.4215319336682,29.787606259214556,2.7445610232111843e-05,-2.4467449313546337,-9.251103052069614e-05,0.010906230601427012,2.6150816847805834e-06
0.21000000000000005,6.2638204994558,-9.42541436289623e-06,-1000.4493281236637,29.781689496589994,3.376323975040557e-05,-2.5067329875586006,-9.853814449299114e-05,0.009414617519501668,2.7355779728215875e-06
0.22000000000000006,6.561377631324008,-1.0798362601015852e-05,-1000.4772554860589,29.775807261531472,4.011908181185357e-05,-2.5635048742661373,-0.00010455509255148918,0.00786942396071354,2.861137095680533e-06
0.23000000000000007,6.858915621472173,-1.228132102590237e-05,-1000.5052669981044,29.76993751941066,4.6584651704483496e-05,-2.6171620460109586,-0.00011058108266294198,0.006272934001192623,2.9908101138338624e-06
